env,ordering,state_index,state_type,cut,singular_index,singular_value,exact_unfolding,matrix_rows,matrix_cols,used_rows,used_cols
HM8,rankaware_proxy_pam,2,hard,9,11,4.379349388369893e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,12,4.1387371928935014e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,13,3.7214409985006754e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,14,3.5591339372783047e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,15,3.132512561630285e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,16,2.522818873737846e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,17,2.3939937344234675e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,18,2.2389376295236847e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,19,1.9645870888775752e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,20,1.866361451844296e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,21,1.7469554148269583e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,22,1.6932784067050085e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,23,1.6295292145711975e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,24,1.3965430056035286e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,25,1.3244389770762222e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,26,1.2618826899215805e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,27,1.1988237339497812e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,28,1.1483433691602965e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,29,1.116649016807696e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,30,1.0039306866865555e-07,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,31,9.274855880227813e-08,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,9,32,9.062233957729234e-08,False,663552,165888,512,512
HM8,rankaware_proxy_pam,2,hard,10,1,2882857925.580953,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,2,265.0716724025824,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,3,3.2788070793300432e-06,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,4,2.9894619131898825e-06,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,5,1.3985517328703641e-06,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,6,1.2970150168485367e-06,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,7,1.133541378253572e-06,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,8,1.0703246686079158e-06,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,9,9.930741319336958e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,10,8.753540358432855e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,11,8.432274560712953e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,12,5.716593776249927e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,13,5.356037342891462e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,14,3.9839021309279626e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,15,3.458484978394111e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,16,2.797120545116913e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,17,2.479130466866523e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,18,2.3657274823170504e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,19,2.1703195322233707e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,20,1.99230442141015e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,21,1.8667096974472252e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,22,1.741918549727836e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,23,1.5361008139919968e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,24,1.2887146717871994e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,25,1.239911040516312e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,26,1.0814003371552318e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,27,1.0743228546489911e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,28,1.0474541596368705e-07,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,29,9.44647825243173e-08,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,30,8.926542320511113e-08,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,31,8.474574767453574e-08,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,10,32,8.092377755129283e-08,False,7962624,13824,512,512
HM8,rankaware_proxy_pam,2,hard,11,1,2882848851.7329335,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,2,200713.45961429732,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,3,230.6171582970702,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,4,2.619230207332092e-06,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,5,2.607273257420668e-06,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,6,2.467914876256201e-06,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,7,1.7078157502155669e-06,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,8,1.1725088148771242e-06,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,9,1.141274505429637e-06,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,10,9.783212790547522e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,11,8.523905407846366e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,12,7.593038549798294e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,13,6.431820806896832e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,14,5.824746793651781e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,15,4.653751204091077e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,16,2.9965724481996985e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,17,2.7704023951641414e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,18,2.614085510277427e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,19,2.1986385507544329e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,20,1.9006835863990693e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,21,1.809357984722362e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,22,1.678464901439908e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,23,1.528659713486352e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,24,1.4334008051102388e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,25,1.3487159050513213e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,26,1.1963977016065485e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,27,1.1655009392253347e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,28,1.1032350167284838e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,29,1.0732011344646715e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,30,1.0502992060929631e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,31,1.0201741086938945e-07,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,11,32,8.591995500738956e-08,False,95551488,1152,512,512
HM8,rankaware_proxy_pam,2,hard,12,1,2882823355.873104,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,2,255.65466056998986,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,3,2.930035100634909e-06,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,4,2.6270672961628414e-06,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,5,2.2337866734619573e-06,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,6,2.2297921066759e-06,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,7,1.7566128880620172e-06,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,8,1.6403934156760138e-06,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,9,1.4704905024827664e-06,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,10,1.2503522419377123e-06,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,11,9.377399073591616e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,12,7.58440342175136e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,13,6.585259776290254e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,14,5.962419404651195e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,15,4.6200868611952185e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,16,4.127687964146532e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,17,3.0570401840903587e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,18,2.5924576142330654e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,19,2.20328334609128e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,20,2.173008803961686e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,21,1.8900339611907144e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,22,1.834697509396494e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,23,1.654343142348032e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,24,1.5442957226952374e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,25,1.4282820578105556e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,26,1.235393783770055e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,27,1.1660223658515472e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,28,1.0537120114959115e-07,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,29,9.485568223107025e-08,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,30,7.900372547114563e-08,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,31,7.039755906892112e-08,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,12,32,6.110065633110885e-08,False,191102976,576,512,512
HM8,rankaware_proxy_pam,2,hard,13,1,882708107.0209329,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,2,62425.1977278342,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,3,50.211368241365854,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,4,3.134835365467285e-07,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,5,1.2061166284216061e-07,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,6,4.5309711490545834e-08,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,7,4.177608176869153e-08,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,8,3.811193128752164e-08,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,9,2.81830664123421e-08,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,10,2.514568694847454e-08,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,11,2.3661771899831896e-08,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,12,2.315397617843158e-08,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,13,2.03403416705007e-08,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,14,1.7382106360592765e-08,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,15,1.6515371799024465e-08,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,16,1.57060854095922e-08,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,17,1.370728259848833e-08,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,18,1.2307623687921017e-08,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,19,1.2160872017052784e-08,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,20,1.1648261178757977e-08,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,21,9.45993284833937e-09,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,22,7.411910471601728e-09,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,23,6.183964832795808e-09,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,24,4.4869922238688466e-09,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,25,3.5442108310670103e-09,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,26,4.4173172508397273e-13,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,27,6.939998454001037e-23,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,28,2.693460777686539e-23,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,29,1.848426510442773e-23,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,30,1.4616410889687975e-23,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,31,1.0882820352404295e-23,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,13,32,7.711322301562163e-24,False,2293235712,48,512,48
HM8,rankaware_proxy_pam,2,hard,14,1,624137854.1468153,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,2,42.62213358637276,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,3,7.894584887800189e-08,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,4,3.881310211759629e-08,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,5,2.8758809345712386e-08,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,6,1.9506814770236564e-08,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,7,1.8968689977310978e-08,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,8,1.6059953203537535e-08,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,9,1.4762368595423484e-08,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,10,1.0782591638133941e-08,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,11,9.918029001276723e-09,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,12,7.284713867158226e-09,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,13,4.346343466511187e-15,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,14,2.3688070498659953e-23,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,15,5.505946493235796e-24,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,16,3.737391187949884e-24,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,17,2.5811519135917314e-24,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,18,1.8286437740043782e-24,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,19,1.4353549332005967e-24,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,20,9.62332218035832e-25,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,21,4.836755757298333e-25,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,22,1.1725687598972953e-25,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,23,2.280486771447516e-26,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,14,24,1.8135650142166107e-41,False,4586471424,24,512,24
HM8,rankaware_proxy_pam,2,hard,15,1,180177179.26645163,False,55037657088,2,512,2
HM8,rankaware_proxy_pam,2,hard,15,2,12491.987841937655,False,55037657088,2,512,2
HM8,hybrid_pam,0,easy,1,1,5443438.267326428,False,12,9172942848,12,512
HM8,hybrid_pam,0,easy,1,2,32950.62354796083,False,12,9172942848,12,512
HM8,hybrid_pam,0,easy,1,3,6.585891464274032e-10,False,12,9172942848,12,512
HM8,hybrid_pam,0,easy,1,4,1.1426260361347837e-10,False,12,9172942848,12,512
HM8,hybrid_pam,0,easy,1,5,6.761490489626678e-11,False,12,9172942848,12,512
HM8,hybrid_pam,0,easy,1,6,5.370551722207806e-11,False,12,9172942848,12,512
HM8,hybrid_pam,0,easy,1,7,9.261356093989261e-12,False,12,9172942848,12,512
HM8,hybrid_pam,0,easy,1,8,8.072403083411529e-26,False,12,9172942848,12,512
HM8,hybrid_pam,0,easy,1,9,9.604038991264364e-27,False,12,9172942848,12,512
HM8,hybrid_pam,0,easy,1,10,9.20371829274654e-28,False,12,9172942848,12,512
HM8,hybrid_pam,0,easy,1,11,3.0404570964812145e-42,False,12,9172942848,12,512
HM8,hybrid_pam,0,easy,1,12,2.9864301856328906e-43,False,12,9172942848,12,512
HM8,hybrid_pam,0,easy,2,1,7731361.547911908,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,2,3318.836820208725,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,3,3.814572404860925e-09,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,4,3.338473498374745e-09,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,5,1.4326732233091102e-09,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,6,6.594438968311897e-10,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,7,5.010824558541793e-10,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,8,3.9249170083214936e-10,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,9,3.2890132863006385e-10,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,10,2.73171979773734e-10,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,11,2.180227475785042e-10,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,12,1.8385124190411924e-10,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,13,8.626231541665776e-11,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,14,6.545582545072513e-11,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,15,7.244987567839755e-25,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,16,1.8678879442245062e-25,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,17,1.8115436020672495e-25,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,18,1.2452003686734921e-25,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,19,1.2200061124786283e-25,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,20,4.731424823526858e-26,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,21,3.076090356001186e-26,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,22,1.6249279461477295e-26,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,23,4.8170391716687784e-42,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,2,24,2.2119619919364003e-43,False,24,4586471424,24,512
HM8,hybrid_pam,0,easy,3,1,26672717.240920004,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,2,151510.48482441666,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,3,10222.777990406717,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,4,7.787405124750255e-08,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,5,5.2836586718305895e-08,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,6,4.232579568532226e-08,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,7,3.2817356156967245e-08,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,8,3.097770347330347e-08,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,9,3.068230297504064e-08,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,10,3.0591687212157894e-08,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,11,2.4307628981637943e-08,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,12,1.7064439350874677e-08,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,13,1.2001827564551527e-08,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,14,1.1682600912009933e-08,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,15,6.574457582731702e-09,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,16,5.418362181793113e-09,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,17,3.625693860897301e-09,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,18,2.702765343954239e-09,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,19,2.501835043986685e-09,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,20,2.27795927548658e-09,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,21,2.0009908861613325e-09,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,22,1.8072606936729218e-09,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,23,1.7862689824588017e-09,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,24,1.6736510773251193e-09,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,25,1.516368857263733e-09,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,26,1.4278964803255217e-09,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,27,1.2277906560665537e-09,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,28,1.1813973219581362e-09,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,29,1.1363222821985961e-09,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,30,1.089552253691103e-09,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,31,1.0041865897163012e-09,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,3,32,9.472065574115753e-10,False,288,382205952,288,512
HM8,hybrid_pam,0,easy,4,1,35663907.76178238,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,2,18755.93974377545,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,3,8.34912496733625e-08,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,4,5.2780035298722244e-08,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,5,4.807703479783057e-08,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,6,4.4186860291674484e-08,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,7,4.0808382242334756e-08,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,8,2.9165979969056773e-08,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,9,2.873457398189178e-08,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,10,2.7977512073689104e-08,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,11,2.4724534104974525e-08,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,12,1.9126320466451708e-08,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,13,1.6822950165033754e-08,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,14,1.5699404459084797e-08,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,15,1.0110753685118383e-08,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,16,8.396360418571737e-09,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,17,5.070972311125049e-09,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,18,4.345205090439812e-09,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,19,3.931936074271659e-09,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,20,3.6463502838641924e-09,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,21,3.3167621906660294e-09,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,22,3.1150344058930898e-09,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,23,2.5297560428594988e-09,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,24,2.237034653047785e-09,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,25,1.7730254106162542e-09,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,26,1.5086573428682332e-09,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,27,1.3372648300409552e-09,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,28,1.1919221223210004e-09,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,29,1.0448187585612614e-09,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,30,9.74954606305076e-10,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,31,9.147067562452318e-10,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,4,32,8.579863067394162e-10,False,576,191102976,512,512
HM8,hybrid_pam,0,easy,5,1,35551768.397923075,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,2,197519.5844413007,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,3,16664.11041555066,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,4,3.0378502624784436e-08,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,5,2.0036357048624846e-08,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,6,1.7156900355817237e-08,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,7,1.4327642133514815e-08,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,8,1.2311209598291166e-08,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,9,1.2296490274965081e-08,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,10,9.909086406783634e-09,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,11,9.854203150861758e-09,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,12,7.594969185571154e-09,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,13,7.168312916540167e-09,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,14,4.852598683522439e-09,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,15,3.4623924345884494e-09,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,16,3.0331126953813338e-09,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,17,2.7422626242336577e-09,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,18,2.5804276530139414e-09,False,6912,15925248,512,512
HM8,hybrid_pam,0,easy,5,19,2.5276010528967126e-09,False,6912,15925248,512,512
